Status;Device ID;Location;Machine;Product;Category;Transaction;TransDate;Type;RCoil;RPrice;RQty;MCoil;MPrice;MQty;LineTotal;TransTotal;Prcd Date
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15288568217;Wednesday, June 22, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;6/22/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;SunChips Multigrain - Harvest Cheddar;Food;15288616216;Wednesday, June 22, 2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;6/22/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15288929930;Wednesday, June 22, 2022;Cash;114;2;1;114;2;1;2;2;6/22/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Cheddar Jalapeno;Food;15289049445;Wednesday, June 22, 2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;6/22/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Peach Tea;Non Carbonated;15289612806;Thursday, June 23, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15289613127;Thursday, June 23, 2022;Cash;136;2.5;1;136;2.5;1;2.5;2.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15289616120;Thursday, June 23, 2022;Cash;144;3;1;144;3;1;3;3;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nature's Bakery Fig Bar - Blueberry;Food;15289937602;Thursday, June 23, 2022;Credit;132;1.5;1;132;1.5;1;1.5;1.5;6/23/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Oreo Single Server 6 ct;Food;15291045772;Thursday, June 23, 2022;Cash;133;2;1;133;2;1;2;2;6/23/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Oreo Single Server 6 ct;Food;15291046561;Thursday, June 23, 2022;Cash;133;2;1;133;2;1;2;2;6/23/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snapple Tea - Raspberry;Non Carbonated;15291108448;Thursday, June 23, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;6/26/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15291324093;Thursday, June 23, 2022;Cash;139;2.5;1;139;2.5;1;2.5;2.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15291325339;Thursday, June 23, 2022;Cash;139;2.5;1;139;2.5;1;2.5;2.5;6/23/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Kinder - Bueno - Crispy Creamy Chocolate;Food;15291594465;Thursday, June 23, 2022;Cash;135;2;1;135;2;1;2;2;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15291810581;Thursday, June 23, 2022;Cash;136;2.5;1;136;2.5;1;2.5;2.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Peach Tea;Non Carbonated;15291812169;Thursday, June 23, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Cheddar Jalapeno;Food;15291816809;Thursday, June 23, 2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Raspberry;Non Carbonated;15292634059;Thursday, June 23, 2022;Cash;147;2.5;1;147;2.5;1;2.5;2.5;6/23/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Bai Antioxidant - Kupang strawberry kiwi;Non Carbonated;15292730177;Thursday, June 23, 2022;Credit;144;2.75;1;144;2.75;1;2.75;2.75;6/23/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Mini Chips Ahoy - Go Paks;Food;15292780787;Thursday, June 23, 2022;Cash;161;4;1;161;4;1;4;4;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pringles - Cheddar Cheese;Food;15292790096;Thursday, June 23, 2022;Cash;153;4.5;1;153;4.5;1;4.5;4.5;6/26/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15292960219;Thursday, June 23, 2022;Credit;144;3;1;144;3;1;3;3;6/23/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15293058438;Thursday, June 23, 2022;Credit;122;1.25;1;122;1.25;1;1.25;1.25;6/26/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Lemon;Non Carbonated;15293320252;Thursday, June 23, 2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15293329264;Thursday, June 23, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;6/23/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Original;Food;15293556840;Thursday, June 23, 2022;Credit;124;1.25;1;124;1.25;1;1.25;2.75;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15293556840;Thursday, June 23, 2022;Credit;142;1.5;1;142;1.5;1;1.5;2.75;6/26/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15294191542;Thursday, June 23, 2022;Credit;142;1.5;1;142;1.5;1;1.5;1.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Peach Tea;Non Carbonated;15294252878;Thursday, June 23, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Cheddar Jalapeno;Food;15294254571;Thursday, June 23, 2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Peach Tea;Non Carbonated;15294261233;Thursday, June 23, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15294296899;Thursday, June 23, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15294298390;Thursday, June 23, 2022;Cash;114;2;1;114;2;1;2;2;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15294301498;Thursday, June 23, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15294301561;Thursday, June 23, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15294659136;Friday, June 24, 2022;Cash;114;2;1;114;2;1;2;2;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15294676862;Friday, June 24, 2022;Cash;122;1.5;1;122;1.5;1;1.5;1.5;6/23/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Cheddar Jalapeno;Food;15294683838;Friday, June 24, 2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;6/23/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Takis - Hot Chilli Pepper & Lime;Food;15296022324;Friday, June 24, 2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;6/24/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Original;Food;15296079537;Friday, June 24, 2022;Cash;124;1.25;1;124;1.25;1;1.25;1.25;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15296086923;Friday, June 24, 2022;Cash;138;2;1;138;2;1;2;2;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;RXBAR - Protein Bar - Peanut Butter;Food;15296228808;Friday, June 24, 2022;Cash;135;2;1;135;2;1;2;2;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15296334458;Friday, June 24, 2022;Credit;138;2;1;138;2;1;2;2;6/26/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Miss Vickie's Potato Chip - Smokehouse BBQ;Food;15296400547;Friday, June 24, 2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;6/24/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Monster Energy Original;Carbonated;15296556358;Friday, June 24, 2022;Credit;146;3;1;146;3;1;3;3;6/24/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15296968912;Friday, June 24, 2022;Credit;122;1.5;1;122;1.5;1;1.5;1.5;6/24/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Monster Energy Original;Carbonated;15297176646;Friday, June 24, 2022;Cash;146;3;1;146;3;1;3;3;6/24/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Pop Corners - Spicy Queso;Food;15297319824;Friday, June 24, 2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;6/24/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Coca Cola - Zero Sugar;Carbonated;15297326293;Friday, June 24, 2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;6/24/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Coca Cola - Zero Sugar;Carbonated;15297331069;Friday, June 24, 2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;6/24/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Red Bull - Energy Drink - Sugar Free;Carbonated;15297384577;Friday, June 24, 2022;Credit;148;3.5;1;148;3.5;1;3.5;3.5;6/24/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Doubleshot Energy - Mocha;Non Carbonated;15297518430;Friday, June 24, 2022;Cash;146;3.5;1;146;3.5;1;3.5;3.5;6/26/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Oreo Single Server 6 ct;Food;15297673801;Friday, June 24, 2022;Cash;133;2;1;133;2;1;2;2;6/24/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Oreo Single Server 6 ct;Food;15297718319;Friday, June 24, 2022;Cash;133;2;1;133;2;1;2;2;6/24/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Pop Corners - Spicy Queso;Food;15297810690;Friday, June 24, 2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;6/24/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Takis - Hot Chilli Pepper & Lime;Food;15297930008;Friday, June 24, 2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;6/26/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Pop Corners - Spicy Queso;Food;15297977278;Friday, June 24, 2022;Credit;111;1.5;1;111;1.5;1;1.5;1.5;6/24/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;15298718287;Friday, June 24, 2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15298719010;Friday, June 24, 2022;Cash;141;1.5;1;141;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Snapple Tea - Raspberry;Non Carbonated;15298877398;Friday, June 24, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;6/24/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;15298990038;Friday, June 24, 2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15298992211;Friday, June 24, 2022;Cash;141;1.5;1;141;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;15299328883;Friday, June 24, 2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Puffs;Food;15299345540;Friday, June 24, 2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15299407773;Friday, June 24, 2022;Cash;144;3;1;144;3;1;3;3;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Puffs;Food;15299616092;Saturday, June 25, 2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;15299738518;Saturday, June 25, 2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;15299738993;Saturday, June 25, 2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;15299740851;Saturday, June 25, 2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15299741014;Saturday, June 25, 2022;Cash;144;3;1;144;3;1;3;3;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Raspberry;Non Carbonated;15299751977;Saturday, June 25, 2022;Cash;147;2.5;1;147;2.5;1;2.5;2.5;6/25/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Popchips Potato - Sour Cream & Onion;Food;15300343797;Saturday, June 25, 2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Mini - Go Paks;Food;15300344365;Saturday, June 25, 2022;Cash;150;3;1;150;3;1;3;3;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Mini Chips Ahoy - Go Paks;Food;15300348021;Saturday, June 25, 2022;Cash;151;4;1;151;4;1;4;4;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Teddy Grahams - Go Paks;Food;15300353008;Saturday, June 25, 2022;Credit;160;4;1;160;4;1;4;4;6/26/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15300362142;Saturday, June 25, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;S. Pellegrino Sparkling Mineral Water;Water;15300418510;Saturday, June 25, 2022;Cash;143;2;1;143;2;1;2;2;6/25/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Lenny & Larrys - Chocolate Chip;Food;15300764844;Saturday, June 25, 2022;Cash;158;2;1;158;2;1;2;2;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Teddy Grahams - Go Paks;Food;15300765206;Saturday, June 25, 2022;Cash;160;4;1;160;4;1;4;4;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;RXBAR - Protein Bar - Peanut Butter;Food;15300933935;Saturday, June 25, 2022;Credit;135;2;1;135;2;1;2;2;6/26/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Monster Energy Original;Carbonated;15300985798;Saturday, June 25, 2022;Cash;146;3;1;146;3;1;3;3;6/25/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;BodyArmor LYTE - Strawberry Lemonade;Water;15301075636;Saturday, June 25, 2022;Credit;147;2.75;1;147;2.75;1;2.75;2.75;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Teddy Grahams - Go Paks;Food;15301093420;Saturday, June 25, 2022;Cash;156;3;1;156;3;1;3;3;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Mini Chips Ahoy - Go Paks;Food;15301095757;Saturday, June 25, 2022;Cash;161;4;1;161;4;1;4;4;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Refresher - Real Coconut Water;Carbonated;15301100479;Saturday, June 25, 2022;Cash;148;3;1;148;3;1;3;3;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pop Corners - Kettle Corn;Food;15301103701;Saturday, June 25, 2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15301109722;Saturday, June 25, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;6/26/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Canada Dry - Ginger Ale;Carbonated;15301121537;Saturday, June 25, 2022;Credit;140;2.75;1;140;2.75;1;2.75;2.75;6/25/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;15301143805;Saturday, June 25, 2022;Credit;148;3.5;1;148;3.5;1;3.5;3.5;6/25/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Lenny & Larrys - Chocolate Chip;Food;15301236510;Saturday, June 25, 2022;Credit;158;2;1;158;2;1;2;2;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;BodyArmor LYTE - Strawberry Lemonade;Water;15301327497;Saturday, June 25, 2022;Cash;147;2.75;1;147;2.75;1;2.75;2.75;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snapple Tea - Raspberry;Non Carbonated;15301329536;Saturday, June 25, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15301342007;Saturday, June 25, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Refresher - Real Coconut Water;Carbonated;15301346313;Saturday, June 25, 2022;Cash;148;3;1;148;3;1;3;3;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Belvita Snack Bites - Cinnamon BS Go Paks;Food;15301368060;Saturday, June 25, 2022;Credit;154;3;1;154;3;1;3;3;6/26/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;CheezIt - Original;Food;15301455506;Saturday, June 25, 2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Canada Dry - Ginger Ale & Lemonde;Carbonated;15301500760;Saturday, June 25, 2022;Credit;141;2;1;141;2;1;2;2;6/25/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Goldfish Baked - Cheddar;Food;15301507083;Saturday, June 25, 2022;Credit;120;1.5;1;120;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snapple Tea - Raspberry;Non Carbonated;15301585638;Saturday, June 25, 2022;Credit;145;2.5;1;145;2.5;1;2.5;2.5;6/26/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Canada Dry - Ginger Ale & Lemonde;Carbonated;15301713989;Saturday, June 25, 2022;Cash;141;2;1;141;2;1;2;2;6/25/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Canada Dry - Ginger Ale;Carbonated;15301715328;Saturday, June 25, 2022;Cash;140;2.75;1;140;2.75;1;2.75;2.75;6/25/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Popchips Potato - Sour Cream & Onion;Food;15301902707;Saturday, June 25, 2022;Credit;112;1.5;1;112;1.5;1;1.5;1.5;6/26/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Red Bull - Energy Drink - Sugar Free;Carbonated;15302345484;Saturday, June 25, 2022;Cash;148;3.5;1;148;3.5;1;3.5;3.5;6/25/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;S. Pellegrino Sparkling Mineral Water;Water;15302346809;Saturday, June 25, 2022;Cash;143;2;1;143;2;1;2;2;6/25/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Bai Antioxidant - Kupang strawberry kiwi;Non Carbonated;15302348260;Saturday, June 25, 2022;Cash;144;2.75;1;144;2.75;1;2.75;2.75;6/25/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Nature's Garden Trail Mix - Cranberry Healthy;Food;15302349653;Saturday, June 25, 2022;Cash;139;1.5;1;139;1.5;1;1.5;1.5;6/25/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Wonderful Pistachios - Variety;Food;15302430958;Saturday, June 25, 2022;Cash;131;2;1;131;2;1;2;2;6/25/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snyder's of Hanover Pretzel Pieces - Honey Mu;Food;15304222738;Sunday, June 26, 2022;Credit;120;2;1;120;2;1;2;2;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;BodyArmor  LYTE - Blueberry Pomegranate;Non Carbonated;15304250114;Sunday, June 26, 2022;Credit;143;2.75;1;143;2.75;1;2.75;2.75;6/26/2022
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Spindrift - Sparkling Water  Lime;Carbonated;15304287152;Sunday, June 26, 2022;Cash;141;1.5;1;141;1.5;1;1.5;1.5;6/26/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Snapple Tea - Raspberry;Non Carbonated;15304309949;Sunday, June 26, 2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15304325108;Sunday, June 26, 2022;Cash;138;2;1;138;2;1;2;2;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Takis - Hot Chilli Pepper & Lime;Food;15304329368;Sunday, June 26, 2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Double Cheese;Food;15304364474;Sunday, June 26, 2022;Credit;123;1.25;1;123;1.25;1;1.25;5.25;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Mini - Go Paks;Food;15304364474;Sunday, June 26, 2022;Credit;152;4;1;152;4;1;4;5.25;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Popchips Potato - Sour Cream & Onion;Food;15304374026;Sunday, June 26, 2022;Credit;112;1.5;1;112;1.5;1;1.5;3.5;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snyder's of Hanover Pretzel Pieces - Honey Mu;Food;15304374026;Sunday, June 26, 2022;Credit;120;2;1;120;2;1;2;3.5;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Ice Breakers Ice Cubes - PepperMint;Food;15304408909;Sunday, June 26, 2022;Cash;155;5;1;155;5;1;5;5;6/26/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Canada Dry - Ginger Ale & Lemonde;Carbonated;15304449546;Sunday, June 26, 2022;Cash;141;2;1;141;2;1;2;2;6/26/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Mini - Go Paks;Food;15304588740;Sunday, June 26, 2022;Credit;152;4;1;152;4;1;4;4;6/26/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Bai Antioxidant - Kupang strawberry kiwi;Non Carbonated;15305038418;Sunday, June 26, 2022;Credit;144;2.75;1;144;2.75;1;2.75;2.75;07/07/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;15306065554;Monday, June 27, 2022;Credit;148;3.5;1;148;3.5;1;3.5;3.5;6/27/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nature's Bakery Fig Bar - Blueberry;Food;15306066371;Monday, June 27, 2022;Credit;132;1.5;1;132;1.5;1;1.5;1.5;6/27/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nature's Bakery Fig Bar - Blueberry;Food;15306067645;Monday, June 27, 2022;Credit;132;1.5;1;132;1.5;1;1.5;1.5;6/27/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15306114003;Monday, June 27, 2022;Cash;144;3;1;144;3;1;3;3;6/27/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nutri Grain Apple Cinnamon;Food;15306113030;Monday, June 27, 2022;Cash;135;1.5;1;135;1.5;1;1.5;1.5;6/27/2022
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nutri Grain Apple Cinnamon;Food;15306111513;Monday, June 27, 2022;Cash;135;1.5;1;135;1.5;1;1.5;1.5;6/27/2022
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Canada Dry - Ginger Ale & Lemonde;Carbonated;15306392453;Monday, June 27, 2022;Cash;141;2;1;141;2;1;2;2;07/07/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Doubleshot Energy - Mocha;Non Carbonated;15307301166;Monday, June 27, 2022;Credit;146;3.5;1;146;3.5;1;3.5;3.5;6/27/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15307427541;Monday, June 27, 2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;6/27/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15307433131;Monday, June 27, 2022;Cash;138;2;1;138;2;1;2;2;6/27/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Original;Food;15307547791;Monday, June 27, 2022;Cash;124;1.25;1;124;1.25;1;1.25;1.25;6/27/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Original;Food;15307563128;Monday, June 27, 2022;Cash;124;1.25;1;124;1.25;1;1.25;1.25;6/27/2022
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;CheezIt - Original;Food;15307567434;Monday, June 27, 2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;6/27/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15307662909;Monday, June 27, 2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;6/27/2022
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Ice Breakers Ice Cubes - PepperMint;Food;15307698612;Monday, June 27, 2022;Cash;155;5;1;155;5;1;5;5;6/27/2022
